row,id,time,position_x,position_z,looking_at
1,cactus,19-02-46-73,0,0,none
2,cactus,19-02-49-71,0.006,0.003,none
3,cactus,19-02-50-28,0.006,0.003,none
4,cactus,19-02-50-84,0.006,0.003,none
5,cactus,19-02-51-36,0.006,0.003,none
6,cactus,19-02-51-86,0.006,0.003,none
7,cactus,19-02-52-44,0.006,0.003,none
8,cactus,19-02-52-98,0.556,0.003,none
9,cactus,19-02-53-53,0.806,0.003,none
10,cactus,19-02-54-10,0.806,-0.597,none
11,cactus,19-02-54-63,0.806,-1.147,none
12,cactus,19-02-55-16,0.806,-2.397,none
13,cactus,19-02-55-68,0.806,-3.597,none
14,cactus,19-02-56-21,0.806,-3.846,none
15,cactus,19-02-56-80,0.806,-5.246,none
16,cactus,19-02-57-40,0.806,-4.946,none
17,cactus,19-02-57-91,0.806,-4.346,none
18,cactus,19-02-58-48,0.375,-2.933,none
19,cactus,19-02-59-01,0.375,-2.634,none
20,cactus,19-02-59-56,0.875,-2.634,none
21,cactus,19-03-00-10,2.324,-2.634,none
22,cactus,19-03-00-61,3.223,-2.634,none
23,cactus,19-03-01-16,1.723,-2.634,none
24,cactus,19-03-01-69,1.474,-2.634,none
25,cactus,19-03-02-23,1.474,-2.634,none
26,cactus,19-03-02-76,1.474,-2.634,none
27,cactus,19-03-03-33,1.474,-2.634,none
28,cactus,19-03-03-88,1.474,-2.634,none
29,cactus,19-03-04-43,1.474,-2.634,none
30,cactus,19-03-04-98,1.474,-2.634,none
31,cactus,19-03-05-53,1.474,-2.634,none
32,cactus,19-03-06-10,1.474,-2.634,none
33,cactus,19-03-06-64,1.474,-2.634,PA-0083
34,cactus,19-03-07-21,1.474,-2.634,PA-0063
35,cactus,19-03-07-73,1.474,-2.634,PA-0067
36,cactus,19-03-08-26,1.474,-2.634,PA-0064
37,cactus,19-03-08-85,1.474,-2.634,none
38,cactus,19-03-09-38,1.474,-2.634,none
39,cactus,19-03-09-93,1.474,-2.634,PA-0064
40,cactus,19-03-10-50,1.474,-2.634,PA-0064
41,cactus,19-03-11-06,1.474,-2.634,none
42,cactus,19-03-11-60,1.473,-2.634,none
43,cactus,19-03-12-21,1.473,-2.634,none
44,cactus,19-03-12-80,1.473,-2.634,none
45,cactus,19-03-13-40,0.921,-2.4,none
46,cactus,19-03-14-00,0.645,-2.282,none
47,cactus,19-03-14-60,0.645,-2.282,none
48,cactus,19-03-15-20,0.645,-2.282,none
49,cactus,19-03-15-70,0.645,-2.282,PA-0083
50,cactus,19-03-16-30,0.645,-2.282,PA-0083
51,cactus,19-03-16-83,0.645,-2.282,PA-0083
52,cactus,19-03-17-35,0.645,-2.282,PA-0083
53,cactus,19-03-17-85,0.645,-2.282,PA-0083
54,cactus,19-03-18-45,0.645,-2.282,PA-0083
55,cactus,19-03-19-07,0.645,-2.282,PA-0083
56,cactus,19-03-19-62,0.645,-2.282,PA-0083
57,cactus,19-03-20-22,0.956,-1.492,PA-0083
58,cactus,19-03-20-82,1.378,-0.422,PA-0083
59,cactus,19-03-21-33,1.936,-0.642,none
60,cactus,19-03-21-93,2.265,0.195,PA-0083
61,cactus,19-03-22-48,2.265,0.195,PA-0083
62,cactus,19-03-23-03,2.265,0.195,PA-0083
63,cactus,19-03-23-58,2.265,0.195,PA-0083
64,cactus,19-03-24-13,2.265,0.195,PA-0083
65,cactus,19-03-24-67,2.265,0.195,PA-0083
66,cactus,19-03-25-26,2.265,0.195,PA-0083
67,cactus,19-03-25-81,2.265,0.195,PA-0083
68,cactus,19-03-26-40,2.265,0.195,PA-0083
69,cactus,19-03-27-02,2.265,0.195,PA-0083
70,cactus,19-03-27-60,2.265,0.195,PA-0083
71,cactus,19-03-28-10,2.265,0.195,PA-0083
72,cactus,19-03-28-70,2.265,0.195,none
73,cactus,19-03-29-25,2.758,-0.147,PA-0063
74,cactus,19-03-29-77,3.497,-0.66,PA-0024
75,cactus,19-03-30-27,4.01,0.08,PA-0024
76,cactus,19-03-30-85,4.01,0.08,PA-0063
77,cactus,19-03-31-45,4.01,0.08,PA-0063
78,cactus,19-03-32-03,4.01,0.08,PA-0063
79,cactus,19-03-32-61,4.01,0.08,PA-0063
80,cactus,19-03-33-21,4.01,0.08,PA-0063
81,cactus,19-03-33-73,4.01,0.08,PA-0063
82,cactus,19-03-34-32,4.01,0.08,PA-0063
83,cactus,19-03-34-88,4.01,0.08,PA-0063
84,cactus,19-03-35-43,4.01,0.08,PA-0063
85,cactus,19-03-36-02,4.01,0.08,none
86,cactus,19-03-36-62,4.01,0.08,none
87,cactus,19-03-37-18,4.01,0.08,PA-0067
88,cactus,19-03-37-75,4.004,-0.02,PA-0067
89,cactus,19-03-38-30,3.926,-1.518,PA-0067
90,cactus,19-03-38-87,2.805,-1.672,none
91,cactus,19-03-39-45,2.19,-1.94,PA-0064
92,cactus,19-03-40-05,1.875,-2.224,PA-0064
93,cactus,19-03-40-68,1.875,-2.224,PA-0064
94,cactus,19-03-41-28,1.575,-2.208,PA-0064
95,cactus,19-03-41-86,1.591,-1.908,PA-0064
96,cactus,19-03-42-43,1.591,-1.908,PA-0064
97,cactus,19-03-43-02,1.591,-1.908,PA-0064
98,cactus,19-03-43-60,2.788,-1.971,none
99,cactus,19-03-44-20,3.388,-2.003,none
100,cactus,19-03-44-77,3.987,-2.034,PA-0067
101,cactus,19-03-45-35,3.987,-2.034,PA-0067
102,cactus,19-03-45-90,3.987,-2.034,PA-0027
103,cactus,19-03-46-43,3.987,-2.034,none
104,cactus,19-03-47-04,3.987,-2.034,none
105,cactus,19-03-47-55,3.987,-2.034,PA-0024
