row,id,time,position_x,position_z,looking_at
1,LJH,19-05-15-35,0,0,none
2,LJH,19-05-15-90,0.01,0.004,none
3,LJH,19-05-16-44,0.01,0.004,none
4,LJH,19-05-17-00,0.31,0.004,none
5,LJH,19-05-17-53,0.36,-0.296,none
6,LJH,19-05-18-11,0.96,-0.596,none
7,LJH,19-05-18-68,1.859,-0.596,PA-0083
8,LJH,19-05-19-28,1.859,-0.896,PA-0083
9,LJH,19-05-19-86,1.859,-0.596,PA-0083
10,LJH,19-05-20-43,1.859,-0.596,PA-0083
11,LJH,19-05-20-97,1.859,-0.596,PA-0083
12,LJH,19-05-21-51,1.859,0.054,PA-0083
13,LJH,19-05-22-06,2.159,0.054,PA-0083
14,LJH,19-05-22-61,2.159,0.054,PA-0083
15,LJH,19-05-23-18,2.159,0.054,PA-0083
16,LJH,19-05-23-71,2.159,0.054,PA-0083
17,LJH,19-05-24-25,2.159,0.054,PA-0083
18,LJH,19-05-24-80,2.159,0.054,PA-0083
19,LJH,19-05-25-41,2.159,0.054,PA-0083
20,LJH,19-05-26-00,2.159,0.054,PA-0083
21,LJH,19-05-26-57,2.159,0.054,PA-0083
22,LJH,19-05-27-20,2.159,0.054,PA-0083
23,LJH,19-05-27-75,2.159,0.054,PA-0083
24,LJH,19-05-28-30,2.159,0.054,PA-0083
25,LJH,19-05-28-83,2.159,0.054,PA-0083
26,LJH,19-05-29-40,2.159,0.054,PA-0083
27,LJH,19-05-30-09,2.159,0.054,PA-0083
28,LJH,19-05-30-72,2.159,0.054,PA-0083
29,LJH,19-05-31-26,2.159,0.054,PA-0083
30,LJH,19-05-31-86,2.159,0.054,PA-0083
31,LJH,19-05-32-47,2.159,0.054,PA-0083
32,LJH,19-05-33-07,2.759,0.054,PA-0083
33,LJH,19-05-33-61,3.358,0.054,none
34,LJH,19-05-34-18,3.358,0.054,none
35,LJH,19-05-34-77,3.358,0.054,none
36,LJH,19-05-35-41,3.358,-0.246,none
37,LJH,19-05-36-01,3.358,0.354,none
38,LJH,19-05-36-63,3.358,0.654,none
39,LJH,19-05-37-24,3.358,0.654,none
40,LJH,19-05-37-83,3.358,0.654,none
41,LJH,19-05-38-45,3.358,0.654,none
42,LJH,19-05-39-03,3.358,0.654,none
43,LJH,19-05-39-64,3.358,0.654,none
44,LJH,19-05-40-17,3.358,0.654,none
45,LJH,19-05-40-71,3.358,0.654,none
46,LJH,19-05-41-25,3.358,0.654,none
47,LJH,19-05-41-81,3.358,0.654,none
48,LJH,19-05-42-42,3.358,0.654,none
49,LJH,19-05-43-11,3.358,0.654,none
