row,id,time,position_x,position_z,looking_at
1,KGH,19-02-52-87,0,0,none
2,KGH,19-03-06-96,0.008,0.003,none
3,KGH,19-03-07-54,0.01,0.004,none
4,KGH,19-03-08-50,0.01,0.004,none
5,KGH,19-03-09-44,0.01,0.004,none
6,KGH,19-03-10-00,0.01,0.004,none
7,KGH,19-03-10-57,0.01,0.004,none
8,KGH,19-03-11-19,0.01,0.004,none
9,KGH,19-03-11-72,0.01,0.004,none
10,KGH,19-03-12-29,0.01,0.004,none
11,KGH,19-03-12-89,0.01,0.004,none
12,KGH,19-03-13-46,0.01,0.004,none
13,KGH,19-03-14-02,0.01,0.004,none
14,KGH,19-03-14-56,0.01,0.004,none
15,KGH,19-03-15-49,0.01,0.004,none
16,KGH,19-03-16-44,0.01,0.004,none
17,KGH,19-03-16-97,0.01,0.004,none
18,KGH,19-03-17-92,0.01,0.004,none
19,KGH,19-03-18-83,0.31,-0.014,none
20,KGH,19-03-19-73,0.609,-0.032,none
21,KGH,19-03-20-61,0.609,-0.032,none
22,KGH,19-03-21-51,0.609,-0.032,none
23,KGH,19-03-22-50,0.609,-0.032,none
24,KGH,19-03-23-00,0.609,-0.032,none
25,KGH,19-03-23-95,0.609,-0.032,none
26,KGH,19-03-24-55,0.609,-0.032,none
27,KGH,19-03-25-15,0.903,-0.09,none
28,KGH,19-03-25-75,1.197,-0.147,none
29,KGH,19-03-26-25,1.492,-0.204,none
30,KGH,19-03-27-12,1.786,-0.261,none
31,KGH,19-03-27-95,2.08,-0.319,none
32,KGH,19-03-28-56,2.375,-0.376,none
33,KGH,19-03-29-12,2.669,-0.433,none
34,KGH,19-03-29-70,2.963,-0.49,none
35,KGH,19-03-30-21,3.258,-0.548,none
36,KGH,19-03-30-81,3.552,-0.605,none
37,KGH,19-03-31-39,3.847,-0.662,none
38,KGH,19-03-31-93,4.141,-0.719,none
39,KGH,19-03-32-49,4.435,-0.777,none
40,KGH,19-03-33-01,4.73,-0.834,none
41,KGH,19-03-33-58,5.024,-0.891,none
42,KGH,19-03-34-14,5.319,-0.948,none
43,KGH,19-03-35-03,5.319,-0.948,none
44,KGH,19-03-35-91,5.319,-0.948,none
45,KGH,19-03-36-81,5.319,-0.948,none
46,KGH,19-03-37-70,5.319,-0.948,none
47,KGH,19-03-38-60,5.319,-0.948,none
48,KGH,19-03-39-48,5.319,-0.948,none
49,KGH,19-03-40-36,5.319,-0.948,none
50,KGH,19-03-41-27,5.319,-0.948,none
51,KGH,19-03-42-07,5.319,-0.948,none
52,KGH,19-03-42-92,5.319,-0.948,PA-0024
53,KGH,19-03-43-72,5.319,-0.948,PA-0024
54,KGH,19-03-44-60,5.57,-1.112,PA-0024
55,KGH,19-03-45-45,6.073,-1.439,PA-0024
56,KGH,19-03-46-31,6.4,-0.935,PA-0024
57,KGH,19-03-47-19,6.727,-0.432,PA-0024
58,KGH,19-03-48-09,6.89,-0.181,PA-0024
59,KGH,19-03-49-06,6.89,-0.181,PA-0024
60,KGH,19-03-49-64,6.89,-0.181,PA-0024
61,KGH,19-03-50-16,6.89,-0.181,PA-0024
62,KGH,19-03-50-71,6.89,-0.181,PA-0024
63,KGH,19-03-51-22,6.89,-0.181,PA-0024
64,KGH,19-03-51-74,6.89,-0.181,PA-0024
65,KGH,19-03-52-30,6.89,-0.181,none
66,KGH,19-03-52-85,6.89,-0.181,none
67,KGH,19-03-53-43,6.89,-0.181,none
68,KGH,19-03-54-03,6.89,-0.181,none
69,KGH,19-03-54-58,6.89,-0.181,PA-0024
70,KGH,19-03-55-51,6.89,-0.181,PA-0024
71,KGH,19-03-56-44,6.89,-0.181,PA-0024
72,KGH,19-03-56-97,6.89,-0.181,PA-0024
73,KGH,19-03-58-00,7.421,-0.46,PA-0024
74,KGH,19-03-58-52,7.687,-0.6,PA-0024
75,KGH,19-03-59-57,7.966,-0.069,PA-0024
76,KGH,19-04-00-11,7.966,-0.069,PA-0024
77,KGH,19-04-01-00,8.245,0.462,PA-0024
78,KGH,19-04-01-95,8.245,0.462,PA-0024
79,KGH,19-04-02-47,8.245,0.462,PA-0024
80,KGH,19-04-03-02,8.245,0.462,PA-0024
81,KGH,19-04-03-94,8.245,0.462,PA-0024
82,KGH,19-04-04-87,8.245,0.462,PA-0024
83,KGH,19-04-05-82,8.245,0.462,PA-0024
84,KGH,19-04-06-77,8.245,0.462,none
85,KGH,19-04-07-76,8.245,0.462,PA-0086
86,KGH,19-04-08-72,8.245,0.462,PA-0086
87,KGH,19-04-09-23,8.245,0.462,PA-0086
88,KGH,19-04-10-11,8.245,0.462,PA-0086
89,KGH,19-04-10-64,8.245,0.462,none
90,KGH,19-04-11-66,8.245,0.462,PA-0086
91,KGH,19-04-12-18,8.245,0.462,PA-0086
92,KGH,19-04-13-20,8.245,0.461,PA-0086
93,KGH,19-04-13-70,8.245,0.461,PA-0086
94,KGH,19-04-14-21,8.245,0.461,PA-0086
95,KGH,19-04-15-12,8.245,0.461,PA-0086
96,KGH,19-04-16-18,8.245,0.461,none
97,KGH,19-04-17-12,8.245,0.461,none
98,KGH,19-04-18-08,8.245,0.461,none
99,KGH,19-04-18-60,8.245,0.461,none
100,KGH,19-04-19-40,8.245,0.461,none
101,KGH,19-04-20-26,8.235,0.162,none
102,KGH,19-04-21-12,8.214,-0.438,none
103,KGH,19-04-21-97,8.193,-1.037,none
104,KGH,19-04-22-81,8.172,-1.637,none
105,KGH,19-04-23-66,8.151,-2.236,none
106,KGH,19-04-24-49,8.13,-2.836,PA-0070
107,KGH,19-04-25-47,8.109,-3.436,none
108,KGH,19-04-25-98,8.099,-3.735,none
109,KGH,19-04-26-88,8.078,-4.335,PA-0087
110,KGH,19-04-27-43,8.067,-4.635,PA-0087
111,KGH,19-04-27-93,8.067,-4.635,PA-0087
112,KGH,19-04-28-51,8.067,-4.635,PA-0087
