row,id,time,position_x,position_z,looking_at
1,user207,12-44-58-33,0,0,none
2,user207,12-44-59-37,0.011,0.005,none
3,user207,12-44-59-87,0.014,0.006,none
4,user207,12-45-00-51,0.014,0.006,none
5,user207,12-45-01-18,0.014,0.006,none
6,user207,12-45-01-84,0.014,0.006,none
7,user207,12-45-02-53,0.014,0.006,none
8,user207,12-45-03-21,0.014,0.006,none
9,user207,12-45-03-91,0.014,-0.294,none
10,user207,12-45-04-60,0.014,-1.194,none
11,user207,12-45-05-27,0.014,-1.494,none
12,user207,12-45-05-97,0.014,-1.494,none
13,user207,12-45-06-65,0.314,-1.494,none
14,user207,12-45-07-33,0.914,-1.494,none
15,user207,12-45-08-02,0.913,-1.494,none
16,user207,12-45-08-54,1.263,-1.494,none
17,user207,12-45-09-25,1.863,-1.494,PA-0083
18,user207,12-45-09-93,2.162,-1.494,PA-0083
19,user207,12-45-10-60,2.162,-1.494,PA-0083
20,user207,12-45-11-30,2.163,-0.844,PA-0083
21,user207,12-45-11-99,2.163,-0.544,PA-0083
22,user207,12-45-12-70,2.163,-0.544,PA-0083
23,user207,12-45-13-44,2.163,-0.244,PA-0083
24,user207,12-45-14-18,2.163,0.056,PA-0083
25,user207,12-45-14-93,2.162,0.056,PA-0083
26,user207,12-45-15-45,2.162,0.056,PA-0083
27,user207,12-45-16-19,2.163,-0.544,PA-0083
28,user207,12-45-16-90,2.762,-0.544,PA-0083
29,user207,12-45-17-41,3.362,-0.544,none
30,user207,12-45-18-12,3.712,-0.544,none
31,user207,12-45-18-83,4.612,-0.544,PA-0063
32,user207,12-45-19-51,5.212,-0.544,PA-0063
33,user207,12-45-20-14,4.961,-0.544,PA-0063
34,user207,12-45-20-76,4.961,-0.244,PA-0063
35,user207,12-45-21-38,4.961,0.356,PA-0063
36,user207,12-45-22-10,4.961,0.956,PA-0063
37,user207,12-45-22-74,4.961,0.955,none
38,user207,12-45-23-37,4.961,0.655,none
39,user207,12-45-24-06,4.961,0.655,none
40,user207,12-45-24-72,4.961,0.356,none
41,user207,12-45-25-38,4.961,0.056,none
